id,kural_number,text,active
quote_0483,483,"அருவினை யென்ப உளவோ கருவியான்
காலம் அற஧ந்து செயின்.",1
quote_0484,484,"ஞாலம் கருதினுங் கைகூடுங் காலம்
கருதி இடத்தாற் செயின்.",1
quote_0485,485,"காலம் கருதி இருப்பர் கலங்காது
ஞாலம் கருது பவர்.",1
quote_0486,486,"ஊக்க முடையான் ஒடுக்கம் பொருதகர்
தாக்கற்குப் பேருந் தகைத்து.",1
quote_0487,487,"பொள்ளென ஆங்கே புறம்வேரார் காலம்பார்த்து
உள்வேர்ப்பர் ஒள்ளி யவர்.",1
quote_0488,488,"செறுநரைக் காணின் சுமக்க இறுவரை
காணின் கிழக்காம் தலை.",1
quote_0489,489,"எய்தற் கரியது இயைந்தக்கால் அந்நிலையே
செய்தற் கரிய செயல்.",1
quote_0490,490,"கொக்கொக்க கூம்பும் பருவத்து மற்றதன்
குத்தொக்க சீர்த்த இடத்து.",1
quote_0491,491,"தொடங்கற்க எவ்வினையும் எள்ளற்க முற்றும்
இடங்கண்ட பின்அல் லது.",1
quote_0492,492,"முரண்சேர்ந்த மொய்ம்பி னவர்க்கும் அரண்சேர்ந்தாம்
ஆக்கம் பலவுந் தரும்.",1
quote_0493,493,"ஆற்றாரும் ஆற்றி அடுப இடனறிந்து
போற்றார்கண் போற்றிச் செயின்.",1
quote_0494,494,"எண்ணியார் எண்ணம் இழப்பர் இடனறிந்து
துன்னியார் துன்னிச் செயின்.",1
quote_0495,495,"நெடும்புனலுள் வெல்லும் முதலை அடும்புனலின்
நீங்கின் அதனைப் பிற.",1
quote_0496,496,"கடலோடா கால்வல் நெடுந்தேர் கடலோடும்
நாவாயும் ஓடா நிலத்து.",1
quote_0497,497,"அஞ்சாமை அல்லால் துணைவேண்டா எஞ்சாமை
எண்ணி இடத்தால் செயின்.",1
quote_0498,498,"சிறுபடையான் செல்லிடம் சேரின் உறுபடையான்
ஊக்கம் அழிந்து விடும்.",1
quote_0499,499,"சிறைநலனும் சீரும் இலரெனினும் மாந்தர்
உறைநிலத்தோடு ஒட்டல் அரிது.",1
quote_0500,500,"காலாழ் களரில் நரியடும் கண்ணஞ்சா
வேலாள் முகத்த களிறு.",1
quote_0501,501,"அறம்பொருள் இன்பம் உயிரச்சம் நான்கின்
திறந்தெரிந்து தேறப் படும்.",1
quote_0502,502,"குடிப்பிறந்து குற்றத்தின் நீங்கி வடுப்பரியும்
நாணுடையான் சுட்டே தெளிவு.",1
quote_0503,503,"அரியகற்று ஆசற்றார் கண்ணும் தெரியுங்கால்
இன்மை அரிதே வெளிறு.",1
quote_0504,504,"குணம்நாடிக் குற்றமும் நாடி அவற்றுள்
மிகைநாடி மிக்க கொளல்.",1
quote_0505,505,"பெருமைக்கும் ஏனைச் சிறுமைக்கும் தத்தம்
கருமமே கட்டளைக் கல்.",1
